Machine,Job,Product,Operation,Start,Duration,Completion
6,60,enzyme4,1,67,4,71
6,64,enzyme4,1,71,4,75
6,3,enzyme0,1,77,4,81
6,6,enzyme0,1,81,4,85
6,10,enzyme0,1,85,4,89
6,14,enzyme1,1,90,2,92
6,17,enzyme1,1,92,2,94
6,20,enzyme1,1,94,2,96
6,24,enzyme1,1,96,2,98
7,26,enzyme2,1,3,3,6
7,28,enzyme2,1,6,3,9
7,30,enzyme2,1,9,3,12
7,32,enzyme2,1,12,3,15
7,34,enzyme2,1,15,3,18
7,36,enzyme2,1,18,3,21
7,38,enzyme2,1,21,3,24
7,65,enzyme5,1,26,3,29
7,68,enzyme5,1,29,3,32
7,70,enzyme5,1,32,3,35
7,72,enzyme5,1,35,3,38
7,74,enzyme5,1,38,3,41
7,76,enzyme5,1,41,3,44
7,39,enzyme3,2,45,6,51
7,40,enzyme3,2,51,6,57
7,43,enzyme3,2,57,6,63
7,45,enzyme3,2,63,6,69
7,47,enzyme3,2,69,6,75
7,49,enzyme3,2,75,6,81
7,51,enzyme3,2,81,6,87
7,53,enzyme4,2,89,7,96
7,55,enzyme4,2,96,7,103
7,54,enzyme4,2,103,7,110
7,59,enzyme4,2,110,7,117
7,61,enzyme4,2,117,7,124
7,63,enzyme4,2,124,7,131
7,2,enzyme0,2,133,4,137
7,3,enzyme0,2,137,4,141
7,1,enzyme0,2,141,4,145
7,5,enzyme0,2,145,4,149
7,7,enzyme0,2,149,4,153
7,9,enzyme0,2,153,4,157
7,11,enzyme0,2,157,4,161
8,27,enzyme2,1,3,3,6
8,29,enzyme2,1,6,3,9
8,31,enzyme2,1,9,3,12
8,33,enzyme2,1,12,3,15
8,35,enzyme2,1,15,3,18
8,37,enzyme2,1,18,3,21
8,67,enzyme5,1,25,3,28
8,66,enzyme5,1,28,3,31
8,69,enzyme5,1,31,3,34
8,71,enzyme5,1,34,3,37
8,73,enzyme5,1,37,3,40
8,75,enzyme5,1,40,3,43
8,77,enzyme5,1,43,3,46
8,41,enzyme3,2,47,6,53
8,42,enzyme3,2,53,6,59
8,44,enzyme3,2,59,6,65
8,46,enzyme3,2,65,6,71
8,48,enzyme3,2,71,6,77
8,50,enzyme3,2,77,6,83
8,52,enzyme4,2,85,7,92
8,56,enzyme4,2,92,7,99
8,57,enzyme4,2,99,7,106
8,58,enzyme4,2,106,7,113
8,60,enzyme4,2,113,7,120
8,62,enzyme4,2,120,7,127
8,64,enzyme4,2,127,7,134
8,0,enzyme0,2,137,4,141
8,4,enzyme0,2,141,4,145
8,6,enzyme0,2,145,4,149
8,8,enzyme0,2,149,4,153
8,10,enzyme0,2,153,4,157
8,12,enzyme0,2,157,4,161
