Machine,Job,Product,Operation,Start,Duration,Completion
7,22,enzyme2,1,3,3,6
7,24,enzyme2,1,6,3,9
7,26,enzyme2,1,9,3,12
7,28,enzyme2,1,12,3,15
7,30,enzyme2,1,15,3,18
7,32,enzyme2,1,18,3,21
7,56,enzyme5,1,23,3,26
7,58,enzyme5,1,26,3,29
7,60,enzyme5,1,29,3,32
7,62,enzyme5,1,32,3,35
7,64,enzyme5,1,35,3,38
7,44,enzyme4,2,46,7,53
7,45,enzyme4,2,53,7,60
7,33,enzyme3,2,64,6,70
7,1,enzyme0,2,73,4,77
7,3,enzyme0,2,77,4,81
7,5,enzyme0,2,81,4,85
7,7,enzyme0,2,85,4,89
7,9,enzyme0,2,89,4,93
7,34,enzyme3,2,95,6,101
7,36,enzyme3,2,101,6,107
7,38,enzyme3,2,107,6,113
7,40,enzyme3,2,113,6,119
7,42,enzyme3,2,119,6,125
7,49,enzyme4,2,127,7,134
7,51,enzyme4,2,134,7,141
7,53,enzyme4,2,141,7,148
8,23,enzyme2,1,3,3,6
8,25,enzyme2,1,6,3,9
8,27,enzyme2,1,9,3,12
8,29,enzyme2,1,12,3,15
8,31,enzyme2,1,15,3,18
8,55,enzyme5,1,22,3,25
8,57,enzyme5,1,25,3,28
8,59,enzyme5,1,28,3,31
8,61,enzyme5,1,31,3,34
8,63,enzyme5,1,34,3,37
8,65,enzyme5,1,37,3,40
8,46,enzyme4,2,46,7,53
8,47,enzyme4,2,53,7,60
8,48,enzyme4,2,60,7,67
8,0,enzyme0,2,70,4,74
8,2,enzyme0,2,74,4,78
8,4,enzyme0,2,78,4,82
8,6,enzyme0,2,82,4,86
8,8,enzyme0,2,86,4,90
8,10,enzyme0,2,90,4,94
8,35,enzyme3,2,97,6,103
8,37,enzyme3,2,103,6,109
8,39,enzyme3,2,109,6,115
8,41,enzyme3,2,115,6,121
8,43,enzyme3,2,121,6,127
8,50,enzyme4,2,129,7,136
8,52,enzyme4,2,136,7,143
8,54,enzyme4,2,143,7,150
