Machine,Job,Product,Operation,Start,Duration,Completion
4,64,enzyme5,0,20,8,28
4,60,enzyme5,0,28,8,36
4,44,enzyme3,1,38,6,44
4,41,enzyme3,1,44,6,50
4,37,enzyme3,1,50,6,56
4,57,enzyme4,1,58,4,62
4,53,enzyme4,1,62,4,66
4,49,enzyme4,1,66,4,70
4,21,enzyme1,1,74,2,76
4,14,enzyme1,1,76,2,78
4,9,enzyme0,1,80,4,84
4,7,enzyme0,1,84,4,88
4,3,enzyme0,1,88,4,92
5,34,enzyme2,0,0,3,3
5,30,enzyme2,0,3,3,6
5,26,enzyme2,0,6,3,9
5,70,enzyme5,0,12,8,20
5,65,enzyme5,0,20,8,28
5,61,enzyme5,0,28,8,36
5,45,enzyme3,1,40,6,46
5,40,enzyme3,1,46,6,52
5,36,enzyme3,1,52,6,58
5,56,enzyme4,1,59,4,63
5,51,enzyme4,1,63,4,67
5,23,enzyme1,1,71,2,73
5,19,enzyme1,1,73,2,75
5,16,enzyme1,1,75,2,77
5,12,enzyme1,1,77,2,79
5,8,enzyme0,1,83,4,87
5,4,enzyme0,1,87,4,91
5,0,enzyme0,1,91,4,95
6,35,enzyme2,0,0,3,3
6,31,enzyme2,0,3,3,6
6,27,enzyme2,0,6,3,9
6,71,enzyme5,0,10,8,18
6,67,enzyme5,0,18,8,26
6,63,enzyme5,0,26,8,34
6,47,enzyme3,1,35,6,41
6,43,enzyme3,1,41,6,47
6,39,enzyme3,1,47,6,53
6,58,enzyme4,1,55,4,59
6,55,enzyme4,1,59,4,63
6,52,enzyme4,1,63,4,67
6,48,enzyme4,1,67,4,71
6,20,enzyme1,1,73,2,75
6,17,enzyme1,1,75,2,77
6,13,enzyme1,1,77,2,79
6,10,enzyme0,1,83,4,87
6,5,enzyme0,1,87,4,91
6,1,enzyme0,1,91,4,95
7,34,enzyme2,1,3,3,6
7,32,enzyme2,1,6,3,9
7,30,enzyme2,1,9,3,12
7,28,enzyme2,1,12,3,15
7,26,enzyme2,1,15,3,18
7,24,enzyme2,1,18,3,21
7,68,enzyme5,1,23,3,26
7,70,enzyme5,1,26,3,29
7,67,enzyme5,1,29,3,32
7,65,enzyme5,1,32,3,35
7,63,enzyme5,1,35,3,38
7,61,enzyme5,1,38,3,41
7,47,enzyme3,2,42,6,48
7,44,enzyme3,2,48,6,54
7,43,enzyme3,2,54,6,60
7,41,enzyme3,2,60,6,66
7,39,enzyme3,2,66,6,72
7,37,enzyme3,2,72,6,78
7,58,enzyme4,2,80,7,87
7,57,enzyme4,2,87,7,94
7,55,enzyme4,2,94,7,101
7,53,enzyme4,2,101,7,108
7,51,enzyme4,2,108,7,115
7,49,enzyme4,2,115,7,122
7,9,enzyme0,2,124,4,128
7,10,enzyme0,2,128,4,132
7,7,enzyme0,2,132,4,136
7,5,enzyme0,2,136,4,140
7,3,enzyme0,2,140,4,144
7,1,enzyme0,2,144,4,148
8,35,enzyme2,1,3,3,6
8,33,enzyme2,1,6,3,9
8,31,enzyme2,1,9,3,12
8,29,enzyme2,1,12,3,15
8,27,enzyme2,1,15,3,18
8,25,enzyme2,1,18,3,21
8,71,enzyme5,1,25,3,28
8,69,enzyme5,1,28,3,31
8,66,enzyme5,1,31,3,34
8,64,enzyme5,1,34,3,37
8,62,enzyme5,1,37,3,40
8,60,enzyme5,1,40,3,43
8,46,enzyme3,2,44,6,50
8,45,enzyme3,2,50,6,56
8,42,enzyme3,2,56,6,62
8,40,enzyme3,2,62,6,68
8,38,enzyme3,2,68,6,74
8,36,enzyme3,2,74,6,80
8,59,enzyme4,2,82,7,89
8,56,enzyme4,2,89,7,96
8,54,enzyme4,2,96,7,103
8,52,enzyme4,2,103,7,110
8,50,enzyme4,2,110,7,117
8,48,enzyme4,2,117,7,124
8,11,enzyme0,2,127,4,131
8,8,enzyme0,2,131,4,135
8,6,enzyme0,2,135,4,139
8,4,enzyme0,2,139,4,143
8,2,enzyme0,2,143,4,147
8,0,enzyme0,2,147,4,151
