Machine,Job,Product,Operation,Start,Duration,Completion
5,37,enzyme2,0,0,3,3
5,33,enzyme2,0,3,3,6
5,29,enzyme2,0,6,3,9
5,77,enzyme5,0,12,8,20
5,72,enzyme5,0,20,8,28
5,68,enzyme5,0,28,8,36
5,51,enzyme3,1,40,6,46
5,45,enzyme3,1,46,6,52
5,41,enzyme3,1,52,6,58
5,63,enzyme4,1,59,4,63
5,59,enzyme4,1,63,4,67
5,57,enzyme4,1,67,4,71
5,53,enzyme4,1,71,4,75
5,11,enzyme0,1,76,4,80
5,7,enzyme0,1,80,4,84
5,4,enzyme0,1,84,4,88
5,0,enzyme0,1,88,4,92
5,21,enzyme1,1,94,2,96
5,16,enzyme1,1,96,2,98
6,38,enzyme2,0,0,3,3
6,34,enzyme2,0,3,3,6
6,30,enzyme2,0,6,3,9
6,26,enzyme2,0,9,3,12
6,74,enzyme5,0,13,8,21
6,70,enzyme5,0,21,8,29
6,66,enzyme5,0,29,8,37
6,49,enzyme3,1,38,6,44
6,47,enzyme3,1,44,6,50
6,43,enzyme3,1,50,6,56
6,64,enzyme4,1,58,4,62
6,62,enzyme4,1,62,4,66
6,58,enzyme4,1,66,4,70
6,54,enzyme4,1,70,4,74
6,10,enzyme0,1,76,4,80
6,8,enzyme0,1,80,4,84
6,5,enzyme0,1,84,4,88
6,1,enzyme0,1,88,4,92
6,24,enzyme1,1,93,2,95
6,18,enzyme1,1,95,2,97
6,14,enzyme1,1,97,2,99
7,37,enzyme2,1,3,3,6
7,35,enzyme2,1,6,3,9
7,33,enzyme2,1,9,3,12
7,31,enzyme2,1,12,3,15
7,29,enzyme2,1,15,3,18
7,27,enzyme2,1,18,3,21
7,75,enzyme5,1,23,3,26
7,76,enzyme5,1,26,3,29
7,74,enzyme5,1,29,3,32
7,72,enzyme5,1,32,3,35
7,70,enzyme5,1,35,3,38
7,68,enzyme5,1,38,3,41
7,66,enzyme5,1,41,3,44
7,50,enzyme3,2,45,6,51
7,51,enzyme3,2,51,6,57
7,47,enzyme3,2,57,6,63
7,45,enzyme3,2,63,6,69
7,43,enzyme3,2,69,6,75
7,41,enzyme3,2,75,6,81
7,39,enzyme3,2,81,6,87
7,63,enzyme4,2,89,7,96
7,59,enzyme4,2,96,7,103
7,61,enzyme4,2,103,7,110
7,57,enzyme4,2,110,7,117
7,55,enzyme4,2,117,7,124
7,53,enzyme4,2,124,7,131
7,12,enzyme0,2,133,4,137
7,10,enzyme0,2,137,4,141
7,8,enzyme0,2,141,4,145
7,6,enzyme0,2,145,4,149
7,4,enzyme0,2,149,4,153
7,2,enzyme0,2,153,4,157
7,0,enzyme0,2,157,4,161
8,38,enzyme2,1,3,3,6
8,36,enzyme2,1,6,3,9
8,34,enzyme2,1,9,3,12
8,32,enzyme2,1,12,3,15
8,30,enzyme2,1,15,3,18
8,28,enzyme2,1,18,3,21
8,26,enzyme2,1,21,3,24
8,77,enzyme5,1,28,3,31
8,73,enzyme5,1,31,3,34
8,71,enzyme5,1,34,3,37
8,69,enzyme5,1,37,3,40
8,67,enzyme5,1,40,3,43
8,65,enzyme5,1,43,3,46
8,49,enzyme3,2,47,6,53
8,48,enzyme3,2,53,6,59
8,46,enzyme3,2,59,6,65
8,44,enzyme3,2,65,6,71
8,42,enzyme3,2,71,6,77
8,40,enzyme3,2,77,6,83
8,64,enzyme4,2,85,7,92
8,62,enzyme4,2,92,7,99
8,60,enzyme4,2,99,7,106
8,58,enzyme4,2,106,7,113
8,56,enzyme4,2,113,7,120
8,54,enzyme4,2,120,7,127
8,52,enzyme4,2,127,7,134
8,11,enzyme0,2,137,4,141
8,9,enzyme0,2,141,4,145
8,7,enzyme0,2,145,4,149
8,5,enzyme0,2,149,4,153
8,3,enzyme0,2,153,4,157
8,1,enzyme0,2,157,4,161
