Machine,Job,Product,Operation,Start,Duration,Completion
4,31,enzyme2,0,6,3,9
4,57,enzyme5,0,12,8,20
4,61,enzyme5,0,20,8,28
4,65,enzyme5,0,28,8,36
4,36,enzyme3,1,38,6,44
4,40,enzyme3,1,44,6,50
4,44,enzyme4,1,52,4,56
4,49,enzyme4,1,56,4,60
4,52,enzyme4,1,60,4,64
4,12,enzyme1,1,68,2,70
4,18,enzyme1,1,70,2,72
4,0,enzyme0,1,74,4,78
4,4,enzyme0,1,78,4,82
4,8,enzyme0,1,82,4,86
5,24,enzyme2,0,0,3,3
5,28,enzyme2,0,3,3,6
5,32,enzyme2,0,6,3,9
5,58,enzyme5,0,12,8,20
5,62,enzyme5,0,20,8,28
5,33,enzyme3,1,32,6,38
5,37,enzyme3,1,38,6,44
5,41,enzyme3,1,44,6,50
5,46,enzyme4,1,51,4,55
5,48,enzyme4,1,55,4,59
5,51,enzyme4,1,59,4,63
5,11,enzyme1,1,67,2,69
5,17,enzyme1,1,69,2,71
5,21,enzyme1,1,71,2,73
5,3,enzyme0,1,77,4,81
5,7,enzyme0,1,81,4,85
6,25,enzyme2,0,0,3,3
6,29,enzyme2,0,3,3,6
6,55,enzyme5,0,7,8,15
6,59,enzyme5,0,15,8,23
6,63,enzyme5,0,23,8,31
6,34,enzyme3,1,32,6,38
6,38,enzyme3,1,38,6,44
6,42,enzyme3,1,44,6,50
6,45,enzyme4,1,52,4,56
6,50,enzyme4,1,56,4,60
6,53,enzyme4,1,60,4,64
6,13,enzyme1,1,66,2,68
6,15,enzyme1,1,68,2,70
6,19,enzyme1,1,70,2,72
6,1,enzyme0,1,76,4,80
6,5,enzyme0,1,80,4,84
6,9,enzyme0,1,84,4,88
7,22,enzyme2,1,3,3,6
7,24,enzyme2,1,6,3,9
7,26,enzyme2,1,9,3,12
7,28,enzyme2,1,12,3,15
7,30,enzyme2,1,15,3,18
7,32,enzyme2,1,18,3,21
7,56,enzyme5,1,23,3,26
7,58,enzyme5,1,26,3,29
7,60,enzyme5,1,29,3,32
7,62,enzyme5,1,32,3,35
7,64,enzyme5,1,35,3,38
7,33,enzyme3,2,39,6,45
7,35,enzyme3,2,45,6,51
7,37,enzyme3,2,51,6,57
7,39,enzyme3,2,57,6,63
7,41,enzyme3,2,63,6,69
7,43,enzyme3,2,69,6,75
7,44,enzyme4,2,77,7,84
7,48,enzyme4,2,84,7,91
7,50,enzyme4,2,91,7,98
7,51,enzyme4,2,98,7,105
7,53,enzyme4,2,105,7,112
7,0,enzyme0,2,114,4,118
7,2,enzyme0,2,118,4,122
7,3,enzyme0,2,122,4,126
7,5,enzyme0,2,126,4,130
7,7,enzyme0,2,130,4,134
7,9,enzyme0,2,134,4,138
8,23,enzyme2,1,3,3,6
8,25,enzyme2,1,6,3,9
8,27,enzyme2,1,9,3,12
8,29,enzyme2,1,12,3,15
8,31,enzyme2,1,15,3,18
8,55,enzyme5,1,22,3,25
8,57,enzyme5,1,25,3,28
8,59,enzyme5,1,28,3,31
8,61,enzyme5,1,31,3,34
8,63,enzyme5,1,34,3,37
8,65,enzyme5,1,37,3,40
8,34,enzyme3,2,41,6,47
8,36,enzyme3,2,47,6,53
8,38,enzyme3,2,53,6,59
8,40,enzyme3,2,59,6,65
8,42,enzyme3,2,65,6,71
8,46,enzyme4,2,73,7,80
8,45,enzyme4,2,80,7,87
8,49,enzyme4,2,87,7,94
8,47,enzyme4,2,94,7,101
8,52,enzyme4,2,101,7,108
8,54,enzyme4,2,108,7,115
8,1,enzyme0,2,118,4,122
8,4,enzyme0,2,122,4,126
8,6,enzyme0,2,126,4,130
8,8,enzyme0,2,130,4,134
8,10,enzyme0,2,134,4,138
